claim,explanation,credibility,source
钙补充剂可改善消化不良,营养学实验证实钙可缓解消化不良,0.9250553611983106,AI Generated
镁补充剂可改善疲劳,营养学实验证实镁可缓解疲劳,0.905113405791683,AI Generated
关于Wi-Fi路由器辐射会导致癌症的说法可靠吗?,流行病学研究未发现因果关系,0.0546871353477807,AI Generated_增强2
健康专家指出: 维生素C补充剂可改善疲劳,营养学实验证实维生素C可缓解疲劳,0.8863097757677805,AI Generated_增强1
专家证实HPV疫苗可减少风险中风,大规模接种数据显示HPV疫苗预防中风的有效率达{百分比},0.9743454339904047,AI Generated_增强3
多吃全谷物有益心脏健康,临床研究显示全谷物摄入可改善心血管功能,0.9606285209840385,AI Generated
每天8-9睡眠保持健康是真的吗?,睡眠研究指出8-9小时睡眠是最佳健康方案,0.8874682626506076,AI Generated_增强2
规律锻炼可降低阿尔茨海默病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9467166871521933,AI Generated
健康专家指出: 多吃鱼类有益心脏健康,临床研究显示鱼类摄入可改善心血管功能,0.8774695318529312,AI Generated_增强1
最新医学报告: 规律锻炼可降低糖尿病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9021073300392825,AI Generated_增强1
每天8-9睡眠保持健康是真的吗?,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9104434917822899,AI Generated_增强2
关于流感疫苗可预防糖尿病的说法可靠吗?,大规模接种数据显示流感疫苗预防糖尿病的有效率达{百分比},1.0086303670631942,AI Generated_增强2
医学界如何评价规律锻炼可降低心脏病风险?,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9240088241949085,AI Generated_增强2
研究表明: 避开坚果可避免心脏病,营养学分析表明这是错误认知,0.05037856683222417,AI Generated_增强1
最新医学报告: 维生素C补充剂可改善记忆减退,营养学实验证实维生素C可缓解记忆减退,0.9077274942306209,AI Generated_增强1
如何验证新冠疫苗可预防高血压?,大规模接种数据显示新冠疫苗预防高血压的有效率达{百分比},0.985016607277031,AI Generated_增强2
医学界如何评价每天8-9睡眠保持健康?,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9282559711588598,AI Generated_增强2
专家证实避开全谷物可避免中风,营养学分析表明这是错误认知,0.07023047858092003,AI Generated_增强3
规律锻炼可降低癌症风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9200086537655568,AI Generated
每天8-9睡眠保持健康,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9394126248988032,AI Generated
每天7-8睡眠保持健康,睡眠研究指出7-8小时睡眠是最佳健康方案,0.9263829218337332,AI Generated_增强3
如何验证益生菌补充剂可改善失眠?,营养学实验证实益生菌可缓解失眠,0.9188466460192247,AI Generated_增强2
微波炉辐射会导致阿尔茨海默病,流行病学研究未发现因果关系,0.11291633812917573,AI Generated
专家证实镁补充剂可改善消化不良,营养学实验证实镁可缓解消化不良,0.8783193923892283,AI Generated_增强3
多吃水果有益心脏健康是真的吗?,临床研究显示水果摄入可改善心血管功能,0.9098718635804727,AI Generated_增强2
肝炎疫苗可减少风险中风,大规模接种数据显示肝炎疫苗预防中风的有效率达{百分比},1.0045997815260943,AI Generated_增强3
草药可治愈癌症,临床研究证明该疗法无效,0.0829411278429231,AI Generated_增强3
每天8-9睡眠保持健康,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9117346599159392,AI Generated_增强3
医学界如何评价规律锻炼可降低癌症风险?,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9403454007238482,AI Generated_增强2
规律锻炼可降低心脏病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9287771020633414,AI Generated_增强3
如何验证规律锻炼可降低糖尿病风险?,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9887342311882731,AI Generated_增强2
专家证实多吃坚果有益心脏健康,临床研究显示坚果摄入可改善心血管功能,0.8762917412308917,AI Generated_增强3
关于每天7-8睡眠保持健康的说法可靠吗?,睡眠研究指出7-8小时睡眠是最佳健康方案,0.9737407651356473,AI Generated_增强2
维生素D补充剂可改善记忆减退,营养学实验证实维生素D可缓解记忆减退,0.9044584637417954,AI Generated_增强3
专家证实多吃橄榄油有益心脏健康,临床研究显示橄榄油摄入可改善心血管功能,0.93351549637716,AI Generated_增强3
健康专家指出: 多吃全谷物有益心脏健康,临床研究显示全谷物摄入可改善心血管功能,0.8784271819084916,AI Generated_增强1
健康专家指出: 规律锻炼可降低糖尿病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9079540519937401,AI Generated_增强1
研究表明: 精油比药物更有效,医学研究证实药物疗效更可靠,0.06177494379654075,AI Generated_增强1
专家证实避开全谷物可避免中风,营养学分析表明这是错误认知,0.0762775433377164,AI Generated_增强3
专家证实避开鱼类可避免糖尿病,营养学分析表明这是错误认知,0.08483845945799356,AI Generated_增强3
每天6-7睡眠保持健康,睡眠研究指出6-7小时睡眠是最佳健康方案,0.892902168748042,AI Generated
每天6-7睡眠保持健康,睡眠研究指出6-7小时睡眠是最佳健康方案,0.9582971187244209,AI Generated_增强3
手机辐射会导致糖尿病是真的吗?,流行病学研究未发现因果关系,0.07888356852658986,AI Generated_增强2
每天8-9睡眠保持健康,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9200310176427532,AI Generated_增强3
最新医学报告: 每天6-7睡眠保持健康,睡眠研究指出6-7小时睡眠是最佳健康方案,0.9189616065244882,AI Generated_增强1
医学界如何评价钙补充剂可改善关节炎?,营养学实验证实钙可缓解关节炎,0.8829626629157664,AI Generated_增强2
如何验证肝炎疫苗可预防癌症?,大规模接种数据显示肝炎疫苗预防癌症的有效率达{百分比},0.9724032108794324,AI Generated_增强2
专家证实多吃全谷物有益心脏健康,临床研究显示全谷物摄入可改善心血管功能,0.9164291294618859,AI Generated_增强3
最新医学报告: 维生素D补充剂可改善失眠,营养学实验证实维生素D可缓解失眠,0.9105136142248161,AI Generated_增强1
关于规律锻炼可降低高血压风险的说法可靠吗?,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9922988619668993,AI Generated_增强2
健康专家指出: 欧米伽-3补充剂可改善疲劳,营养学实验证实欧米伽-3可缓解疲劳,0.8859683683455865,AI Generated_增强1
规律锻炼可降低糖尿病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9146615815179191,AI Generated_增强3
健康专家指出: 避开坚果可避免高血压,营养学分析表明这是错误认知,0.03813553232850628,AI Generated_增强1
权威期刊发表: 流感疫苗可预防癌症,大规模接种数据显示流感疫苗预防癌症的有效率达{百分比},0.9300212293291829,AI Generated_增强1
吃橄榄油会致癌症,权威研究澄清该说法没有科学依据,0.018341161428441645,AI Generated_增强3
多吃橄榄油有益心脏健康,临床研究显示橄榄油摄入可改善心血管功能,0.9405309862720524,AI Generated
专家证实规律锻炼可降低中风风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9159681218300877,AI Generated_增强3
权威期刊发表: 每天7-8睡眠保持健康,睡眠研究指出7-8小时睡眠是最佳健康方案,0.9547672072038305,AI Generated_增强1
如何验证多吃水果有益心脏健康?,临床研究显示水果摄入可改善心血管功能,0.9139286724686807,AI Generated_增强2
专家证实多吃鱼类有益心脏健康,临床研究显示鱼类摄入可改善心血管功能,0.9074883750230692,AI Generated_增强3
规律锻炼可降低糖尿病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9021073300392825,AI Generated
规律锻炼可降低心脏病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9495172348983981,AI Generated
专家证实规律锻炼可降低阿尔茨海默病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9588520154573044,AI Generated_增强3
每天8-9睡眠保持健康,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9233855087182457,AI Generated_增强3
欧米伽-3补充剂可改善记忆减退,营养学实验证实欧米伽-3可缓解记忆减退,0.8976446553027044,AI Generated
多吃坚果有益心脏健康是真的吗?,临床研究显示坚果摄入可改善心血管功能,0.8793394885018309,AI Generated_增强2
专家证实吃全谷物会致心脏病,权威研究澄清该说法没有科学依据,0.06533009651755876,AI Generated_增强3
研究表明: 每天6-7睡眠保持健康,睡眠研究指出6-7小时睡眠是最佳健康方案,0.9641555106668374,AI Generated_增强1
避开坚果可避免中风,营养学分析表明这是错误认知,0.08811322135639021,AI Generated_增强3
临床发现: 规律锻炼可降低阿尔茨海默病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.900150941092127,AI Generated_增强1
维生素C补充剂可改善失眠是真的吗?,营养学实验证实维生素C可缓解失眠,0.9067832774284662,AI Generated_增强2
最新医学报告: 每天8-9睡眠保持健康,睡眠研究指出8-9小时睡眠是最佳健康方案,0.9264354556738267,AI Generated_增强1
如何验证镁补充剂可改善疲劳?,营养学实验证实镁可缓解疲劳,0.8391166866743619,AI Generated_增强2
规律锻炼可降低癌症风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9835555116192933,AI Generated_增强3
关于流感疫苗可预防糖尿病的说法可靠吗?,大规模接种数据显示流感疫苗预防糖尿病的有效率达{百分比},0.9203964407304005,AI Generated_增强2
关于维生素D补充剂可改善记忆减退的说法可靠吗?,营养学实验证实维生素D可缓解记忆减退,0.9044584637417954,AI Generated_增强2
研究表明: 规律锻炼可降低心脏病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9105931609262574,AI Generated_增强1
HPV疫苗可预防心脏病,大规模接种数据显示HPV疫苗预防心脏病的有效率达{百分比},0.9573003641466798,AI Generated
医学界如何评价流感疫苗可预防糖尿病?,大规模接种数据显示流感疫苗预防糖尿病的有效率达{百分比},0.9203964407304005,AI Generated_增强2
临床发现: 多吃蔬菜有益心脏健康,临床研究显示蔬菜摄入可改善心血管功能,0.923807339769122,AI Generated_增强1
如何验证避开橄榄油可避免癌症?,营养学分析表明这是错误认知,0.07256082297103117,AI Generated_增强2
权威期刊发表: 多吃坚果有益心脏健康,临床研究显示坚果摄入可改善心血管功能,0.9661245384655676,AI Generated_增强1
如何验证HPV疫苗可预防糖尿病?,大规模接种数据显示HPV疫苗预防糖尿病的有效率达{百分比},0.960416804962883,AI Generated_增强2
流感疫苗可预防阿尔茨海默病,大规模接种数据显示流感疫苗预防阿尔茨海默病的有效率达{百分比},0.92685045538285,AI Generated
临床发现: 流感疫苗可预防高血压,大规模接种数据显示流感疫苗预防高血压的有效率达{百分比},0.9299728906501603,AI Generated_增强1
避开鱼类可避免癌症是真的吗?,营养学分析表明这是错误认知,0.014823545878596186,AI Generated_增强2
临床发现: 规律锻炼可降低糖尿病风险,研究表明每周150分钟中等强度运动降低{百分比}风险,0.9078240691965311,AI Generated_增强1
最新医学报告: 肝炎疫苗可预防心脏病,大规模接种数据显示肝炎疫苗预防心脏病的有效率达{百分比},1.002792930947375,AI Generated_增强1
关于镁补充剂可改善消化不良的说法可靠吗?,营养学实验证实镁可缓解消化不良,0.8402166084542175,AI Generated_增强2
每天6-7睡眠保持健康,睡眠研究指出6-7小时睡眠是最佳健康方案,0.9734686473410263,AI Generated_增强3
